movieId,tmdbId,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,original_language,status
217465,577922,205000000,365304105,150,23.5854,7.171,11540,2020-08-22,en,Released
217655,556574,12500000,20659643,160,8.0812,7.904,157,2025-09-05,en,Released
218091,527660,0,0,78,6.0195,6.291,615,2020-07-24,en,Released
218537,587792,5000000,1818417,90,12.5404,7.338,3894,2020-07-10,en,Released
218867,539885,0,2987741,96,8.66,5.828,2807,2020-07-02,en,Released
219015,531454,0,0,121,5.9121,6.402,1626,2020-06-26,en,Released
219059,606234,0,243279,109,9.7365,6.386,867,2020-08-13,en,Released
219392,539181,1229578,3238539,89,4.9692,6.095,851,2020-07-03,en,Released
219444,531876,18000000,2133452,123,9.4533,6.902,1259,2020-06-24,en,Released
219726,547016,70000000,0,125,13.0522,7.1,4963,2020-07-09,en,Released
219994,600354,6000000,21029340,97,14.829,8.092,3775,2020-12-23,en,Released
220380,559907,15000000,18887953,130,16.266,6.6,2307,2021-07-29,en,Released
220528,269981,0,0,51,1.2589,7.8,48,1954-09-20,en,Released
220792,605116,0,0,113,9.3087,6.423,3148,2020-08-14,en,Released
220922,587496,3500000,4311042,88,7.4624,5.55,1020,2020-07-23,en,Released
221244,541305,0,829900,105,5.307,6.278,563,2020-09-25,en,Released
221246,628917,0,0,89,4.7944,5.76,621,2020-08-06,en,Released
221396,723072,100000,443807,57,5.4273,6.569,1331,2020-09-10,en,Released
221548,575417,0,992103,96,10.0973,6.083,821,2020-10-02,en,Released
221576,497582,21000000,0,124,14.3862,7.215,6834,2020-09-22,en,Released
221850,614696,6300000,13416285,98,6.5973,7.202,2119,2020-06-24,ko,Released
221886,664300,250000,359247,78,4.213,7.09,819,2021-03-26,en,Released
222011,524047,34000000,52300000,120,18.8097,7.12,5542,2020-07-29,en,Released
222137,499932,0,0,138,9.6876,7.169,3780,2020-09-11,en,Released
222356,625568,33000000,39238300,90,9.2299,6.424,2590,2020-07-16,en,Released
222455,501979,25000000,6274027,92,9.1485,5.9,1126,2020-08-27,en,Released
222477,464052,200000000,169601036,151,21.0632,6.349,9262,2020-12-16,en,Released
222593,505026,90000000,137307235,127,20.9016,6.405,4366,2022-02-09,en,Released
222907,623491,0,0,101,8.7188,6.308,1906,2020-09-10,en,Released
223204,542178,25000000,46333545,108,12.299,7.0,3097,2021-10-21,en,Released
223876,682110,0,0,85,4.4562,7.895,1086,2020-09-04,en,Released
223944,656690,0,0,94,6.8511,7.454,1857,2020-01-26,en,Released
224052,441130,12000000,1310720,102,8.9864,8.177,1453,2020-10-26,en,Released
224220,551804,6000000,18073433,102,12.626,6.545,1917,2020-11-12,en,Released
224262,590223,30000000,1122066,109,10.7973,7.264,4601,2020-10-16,en,Released
224264,501929,75000000,0,110,18.6766,7.826,3501,2021-04-22,en,Released
224266,617505,14000000,0,102,7.2143,5.88,1822,2020-10-07,en,Released
224280,370172,250000000,774153024,163,31.1131,7.338,7390,2021-09-29,en,Released
224324,549294,0,1019041,102,5.3936,6.333,1152,2020-10-23,en,Released
224943,601666,0,0,119,11.1789,6.57,3077,2021-02-19,en,Released
224983,529203,65000000,215905815,95,18.92,7.438,4242,2020-11-25,en,Released
225145,581734,5000000,39458207,108,9.6322,7.159,3475,2021-01-29,en,Released
225165,575774,0,0,93,4.7201,6.41,1276,2020-01-27,en,Released
225173,508442,150000000,121977511,101,24.2577,8.1,11744,2020-12-25,en,Released
225625,740985,0,0,96,11.1264,6.432,2970,2020-10-23,en,Released
225758,664280,0,0,83,8.3381,8.434,465,2020-09-28,en,Released
225776,630240,6600000,4982335,108,6.7645,6.329,1747,2021-07-14,fr,Released
225970,614560,25000000,122252,132,6.5251,6.663,1845,2020-11-13,en,Released
225984,580175,5150000,21700000,117,12.8787,7.63,3931,2020-09-24,da,Released
226202,550988,110000000,331526598,115,25.3497,7.434,10184,2021-08-11,en,Released
226270,556984,35000000,107423,130,8.3646,7.656,3451,2020-09-25,en,Released
226574,553604,0,31220247,99,14.0508,6.46,1949,2020-09-03,en,Released
226580,720755,0,367908,99,5.644,6.596,501,2020-10-16,en,Released
226698,458576,60000000,42145959,103,13.2396,6.51,3659,2020-12-03,en,Released
226886,516632,16000000,4796993,137,11.3632,6.165,1106,2020-10-22,en,Released
227258,614911,0,70018,118,8.5328,5.731,2080,2020-12-10,en,Released
227496,615665,0,0,104,6.6393,6.964,2405,2020-10-27,en,Released
228099,756498,,,,,,,,,
228563,581032,38000000,12700000,118,8.9086,6.908,1989,2020-12-25,en,Released
228863,592984,0,0,117,4.8611,6.669,1053,2020-11-09,en,Released
229037,615667,0,0,93,5.0824,6.642,1293,2020-11-25,en,Released
229431,628534,0,0,125,4.1984,6.985,1035,2021-01-13,en,Released
229483,661914,0,0,114,6.3365,6.992,721,2020-12-25,en,Released
229797,520172,0,1401954,102,7.948,7.079,1344,2020-11-26,en,Released
230231,624788,0,0,106,3.2487,6.356,305,2020-12-04,en,Released
231057,532865,15000000,0,112,7.838,6.85,1400,2021-01-14,en,Released
231413,635302,15700000,523542183,117,15.7981,8.228,4686,2020-10-16,ja,Released
231701,414419,60000000,12338649,254,17.4459,8.112,1427,2011-03-27,en,Released
233171,773655,0,0,71,4.105,6.506,822,2020-12-27,en,Released
233555,602269,30000000,29942746,128,16.4999,6.4,2948,2021-01-28,en,Released
233661,522241,0,26000000,112,10.9951,7.035,1417,2020-01-24,en,Released
233953,520663,40000000,0,100,7.698,5.971,2205,2021-05-13,en,Released
233993,583406,26000000,6416063,125,10.061,7.281,1754,2021-02-12,en,Released
235301,644583,0,7527030,129,10.1138,7.38,1338,2021-02-12,en,Released
235509,775996,0,0,116,6.4593,6.35,1990,2021-01-15,en,Released
236991,776503,10000000,1905058,112,17.7299,7.882,2713,2021-08-13,en,Released
237227,527774,100000000,130423032,107,21.0245,7.791,7444,2021-03-03,en,Released
237372,484718,60000000,0,108,10.1763,6.318,2446,2021-03-04,en,Released
237964,581389,21000000,24571,136,5.5404,7.031,1180,2021-02-05,ko,Released
239490,672647,0,0,99,6.4385,7.142,917,2021-02-12,en,Released
240270,643586,5000000,431020,89,6.4737,5.983,1192,2021-02-12,en,Released
240452,460465,20000000,84426031,110,18.1694,7.034,7048,2021-04-07,en,Released
241272,615457,16000000,57512470,91,23.9681,7.863,8722,2021-03-18,en,Released
242204,663870,5300000,679505,116,6.5225,7.281,1135,2020-11-19,da,Released
242774,497698,200000000,379751131,134,28.7551,7.148,11631,2021-07-07,en,Released
242894,399566,200000000,470116094,114,20.6365,7.521,10825,2021-03-24,en,Released
242906,648579,30000000,29116320,107,12.1625,6.773,2613,2022-04-20,en,Released
243642,791373,70000000,0,242,24.8941,8.074,11151,2021-03-18,en,Released
244178,639933,70000000,69633110,137,20.3975,7.022,5289,2022-04-07,en,Released
244334,637649,40000000,103966489,119,33.2874,7.569,6310,2021-04-22,en,Released
244906,602734,20000000,40618920,93,14.2914,5.882,2367,2021-05-12,en,Released
245812,615678,0,0,107,6.7267,5.467,1373,2021-04-09,en,Released
245902,578701,20000000,23384502,100,15.4983,6.594,1916,2021-05-05,en,Released
247150,559581,10000000,0,116,6.26,6.028,726,2021-06-24,en,Released
247780,567189,0,0,110,11.2987,6.933,2795,2021-04-30,en,Released
247988,508943,200000000,51074773,95,18.9396,7.8,9132,2021-06-17,en,Released
248912,503736,90000000,190700000,148,15.0328,6.2,4540,2021-05-14,en,Released
249122,471498,0,0,100,5.4421,6.611,1604,2021-05-12,fr,Released
249540,337404,200000000,233503234,134,20.2578,8.0,10317,2021-05-26,en,Released
249964,385128,200000000,726229501,143,11.5423,6.982,7858,2021-05-19,en,Released
250010,823754,0,0,88,4.4548,7.96,648,2021-07-22,en,Released
250494,574060,30000000,1015760,114,8.7454,6.263,1211,2021-07-14,en,Released
250546,691179,0,0,104,6.9751,7.813,1381,2021-05-27,en,Released
250968,467909,55000000,45175167,143,9.9848,7.111,818,2021-06-10,en,Released
251086,436969,185000000,168717425,132,31.1444,7.445,9914,2021-07-28,en,Released
251234,423108,39000000,206444123,111,24.1392,7.337,6714,2021-05-25,en,Released
251516,649409,0,0,115,11.3311,6.372,841,2021-06-24,en,Released
251606,522931,70000000,70060492,117,14.4346,6.6,2697,2021-06-14,en,Released
251738,763329,1100000,2200000,130,5.2825,6.809,664,2021-12-10,en,Released
251922,581726,0,0,106,16.2161,6.554,2219,2021-09-09,en,Released
252180,635731,3000000,4638959,92,8.5991,6.622,1826,2021-07-16,en,Released
252590,588228,200000000,14400000,138,18.8784,7.523,4468,2021-09-03,en,Released
252710,845074,,,,,,,,,
252930,631843,18000000,90146510,108,16.0774,6.3,5039,2021-07-21,en,Released
253138,591273,10000000,284000000,108,10.0955,6.7,2753,2021-06-28,en,Released
253498,591274,10000000,0,111,9.811,7.172,2319,2021-07-08,en,Released
253618,379686,150000000,163692228,115,20.1679,6.62,4294,2021-07-08,en,Released
253620,585216,15000000,65774490,88,10.4829,6.5,2357,2021-07-01,en,Released
253690,660120,5000000,12687507,128,12.2354,7.429,1973,2021-10-13,no,Released
253972,591275,0,0,115,6.6705,7.069,2070,2021-07-14,en,Released
253976,579047,68000000,18717947,116,12.9769,6.498,2007,2021-08-18,en,Released
254178,788929,5000000,3200000,106,6.8878,6.4,1085,2021-08-12,is,Released
254460,451048,200000000,220889446,127,17.4455,7.271,6311,2021-07-28,en,Released
254720,643532,0,5040860,112,6.1321,6.119,1128,2021-09-03,en,Released
254724,524369,50000000,13037403,120,10.7482,6.293,784,2021-09-22,en,Released
254726,438631,165000000,410668500,155,42.6137,7.784,15571,2021-09-15,en,Released
255335,566525,150000000,432243292,132,27.63,7.485,10749,2021-09-01,en,Released
255337,580489,110000000,506863592,97,23.0913,6.729,11431,2021-09-30,en,Released
255655,565028,25000000,77411570,91,9.6306,6.0,1836,2021-08-25,en,Released
257037,758866,1300000,15356046,179,8.9077,7.438,1567,2021-08-18,ja,Released
257281,591538,0,176248,105,10.126,6.916,903,2021-12-05,en,Released
257595,666243,0,0,83,8.9711,7.423,1137,2021-08-22,en,Released
257637,597891,25000000,0,106,6.0274,6.608,1776,2021-09-10,en,Released
257751,619778,40000000,34891791,111,13.3223,6.748,2741,2021-09-01,en,Released
258451,576845,43000000,22957625,117,17.1151,7.256,4031,2021-10-09,en,Released
258857,785663,1500000,77463,99,5.9916,7.279,760,2021-10-01,en,Released
258881,632617,8300000,4300000,110,9.2366,7.15,795,2021-11-19,en,Released
258929,567748,0,0,89,10.2073,6.425,3261,2021-09-24,en,Released
259265,716612,18000000,25246967,116,8.8005,6.702,1865,2021-11-04,en,Released
259659,617653,100000000,30552111,153,14.8451,7.396,4013,2021-10-13,en,Released
259665,777270,11000000,49158343,98,6.7125,7.03,1734,2021-11-12,en,Released
259859,601470,0,2404127,126,5.322,6.436,702,2021-09-17,en,Released
260243,600583,0,0,127,9.4236,6.7,3048,2021-10-25,en,Released
260617,718032,40000000,33277069,133,13.7461,6.941,2784,2021-11-26,en,Released
260665,524434,200000000,402064899,156,23.8432,6.752,9426,2021-11-03,en,Released
260667,568124,150000000,261292688,102,24.5457,7.566,10405,2021-10-13,en,Released
260669,610253,20000000,133423964,105,13.766,6.406,2993,2021-10-14,en,Released
260929,879540,0,0,72,2.3497,7.152,280,2021-10-05,en,Released
261131,614917,50000000,39400000,144,11.4601,7.598,2941,2021-11-18,en,Released
261271,618162,0,0,137,13.696,6.616,1247,2021-10-22,en,Released
261275,425909,75000000,204445747,124,23.3701,7.302,5335,2021-11-18,en,Released
261705,537116,0,0,120,7.1804,7.585,2370,2021-11-11,en,Released
261759,512195,160000000,178143,118,15.815,6.7,6636,2021-11-04,en,Released
261809,791177,16000000,15234907,131,13.3486,7.0,1704,2022-11-18,en,Released
262721,796499,30000000,46900000,128,9.2174,6.796,2352,2021-10-27,en,Released
263005,511809,100000000,76016171,156,11.7395,6.904,1840,2021-12-08,en,Released
263007,634649,200000000,1921426073,148,64.6442,7.947,23162,2021-12-15,en,Released
263009,624860,190000000,156497322,148,18.821,6.304,6734,2021-12-16,en,Released
263405,597208,60000000,39629195,151,13.4972,6.94,3493,2021-12-02,en,Released
263407,646380,75000000,791863,138,20.1863,7.055,9691,2021-12-08,en,Released
263481,522402,2500000,0,116,8.585,7.82,4201,2021-11-04,en,Released
263495,734265,0,0,105,5.0837,6.926,1648,2021-11-05,en,Released
263973,644495,75000000,153235995,158,13.7285,6.56,3524,2021-11-24,en,Released
264135,722778,13050000,167909,130,4.9598,7.522,1814,2021-11-24,it,Released
265148,526896,75000000,167635712,105,15.2002,5.903,5001,2022-03-30,en,Released
265432,645886,0,0,112,10.288,7.4,2127,2021-11-24,en,Released
265460,756999,16000000,161441914,103,21.0887,7.509,6091,2022-06-16,en,Released
265468,517088,0,450000,132,5.9557,6.5,721,2021-12-10,en,Released
265550,438695,85000000,408402685,110,22.9575,7.832,4906,2021-12-01,en,Released
266788,554230,5000000,703281,122,8.8784,6.446,1156,2021-12-15,en,Released
267456,785084,3000000,57615635,117,20.2581,7.8,4914,2022-12-09,en,Released
267654,899082,0,0,103,14.1132,7.309,3574,2022-01-01,en,Released
268642,414906,185000000,772775278,177,48.7997,7.67,12543,2022-03-01,en,Released
268732,646385,24000000,138874789,114,22.1862,6.7,4018,2022-01-12,en,Released
269146,787752,1500000,0,114,7.6166,6.942,1941,2022-03-03,en,Released
269226,656663,10000000,80563999,96,11.7874,6.8,983,2022-02-01,en,Released
269256,585378,0,131465,96,7.0978,6.422,548,2022-03-04,en,Released
269426,862965,2000000,2157673,97,9.0448,6.646,1068,2022-08-12,en,Released
269638,508947,175000000,21813358,100,29.3449,7.329,6046,2022-03-10,en,Released
269820,923632,0,0,114,6.259,6.958,1153,2022-02-02,en,Released
269872,406759,146000000,67319703,131,11.9638,6.3,3799,2022-02-02,en,Released
270346,800510,3500000,0,89,5.6766,6.19,1021,2022-02-10,en,Released
270526,752623,74000000,192907684,112,18.7047,6.437,4131,2022-03-23,en,Released
270696,696806,116000000,0,106,16.8691,6.982,5158,2022-03-11,en,Released
270698,545611,25000000,139200000,140,34.019,7.711,8425,2022-03-24,en,Released
271232,338953,200000000,407200000,142,23.5308,6.621,5258,2022-04-06,en,Released
271799,675353,110000000,405421518,123,24.5616,7.416,6025,2022-03-30,en,Released
271865,760104,1000000,14745049,106,21.7031,6.705,4136,2022-03-17,en,Released
271917,799876,5000000,4032313,105,10.4032,7.095,1438,2022-02-25,en,Released
272135,520023,3000000,13929670,94,8.8689,6.1,1537,2022-08-05,en,Released
272211,763285,40000000,52303589,136,18.0871,6.625,2554,2022-03-16,en,Released
272407,629542,80000000,250162278,100,23.7227,7.513,2682,2022-03-17,en,Released
272417,579974,69000000,166602994,187,12.0381,7.716,1701,2022-03-24,te,Released
272525,453395,295400000,955775804,126,34.4176,7.226,10863,2022-05-04,en,Released
272541,780609,6500000,11152071,100,7.1344,6.061,1409,2022-05-20,en,Released
273133,705861,21000000,0,117,8.7917,7.694,2931,2022-06-03,en,Released
273891,718930,90000000,239268602,126,26.8839,7.408,7939,2022-07-20,en,Released
274053,361743,170000000,1488732821,131,44.6816,8.157,11585,2022-05-21,en,Released
274195,507086,658800000,1004004592,147,23.9102,6.59,7287,2022-06-01,en,Released
274197,718789,200000000,226425420,105,14.2724,6.861,3950,2022-06-15,en,Released
274971,616037,250000000,760928081,119,27.9274,6.358,8965,2022-07-06,en,Released
274979,615469,0,0,107,6.1155,5.782,1809,2022-06-15,en,Released
275079,420821,70000000,623190,99,11.1937,6.973,1431,2022-05-20,en,Released
275167,705996,0,16914773,139,10.3616,7.329,1626,2022-06-29,ko,Released
275243,614934,85000000,288670284,159,13.6184,7.44,4023,2022-06-22,en,Released
275245,762504,68000000,171932082,130,19.5893,6.828,5187,2022-07-20,en,Released
275433,819876,27000000,4551565,107,8.7066,6.011,1332,2022-05-25,en,Released
275467,725201,200000000,454023,128,15.2599,6.903,4462,2022-07-13,en,Released
275503,965150,0,7834405,101,16.3497,7.65,1984,2022-10-21,en,Released
276047,682507,24000000,144353965,126,15.195,7.509,2390,2022-07-14,en,Released
276087,683340,0,4225720,108,6.4098,6.6,485,2022-07-29,en,Released
276151,869626,6000000,6909209,90,5.8523,7.624,740,2022-06-24,en,Released
276155,667739,75000000,0,113,11.0932,6.411,564,2022-12-23,en,Released
276249,556694,60000000,20300000,108,12.4751,6.877,1736,2022-08-24,en,Released
276317,438148,85000000,940203765,87,23.4388,7.3,4185,2022-06-29,en,Released
276489,560057,0,0,115,15.8643,7.329,1780,2022-06-24,en,Released
276897,619730,35000000,86700000,123,14.3427,6.756,3087,2022-09-21,en,Released
276929,766507,65000000,0,100,20.3165,7.647,7995,2022-08-05,en,Released
277028,698948,55000000,0,147,9.2798,7.828,1581,2022-07-18,en,Released
277066,497828,15600000,24733572,147,13.2278,7.0,3029,2022-09-18,en,Released
277552,755566,100000000,0,114,14.6475,6.734,2283,2022-08-05,en,Released
277566,985939,3000000,17363261,107,30.6607,7.141,4880,2022-08-11,en,Released
277856,766475,40000000,21921551,99,10.9814,6.338,1352,2022-09-09,en,Released
278176,817758,35000000,29048571,158,9.6963,7.093,1604,2022-10-07,en,Released
278312,436270,200000000,393452111,125,29.8539,6.8,7265,2022-10-19,en,Released
278420,928344,12000000,0,108,6.7801,6.723,681,2022-09-08,en,Released
278446,674324,20000000,49300000,114,13.2206,7.465,3550,2022-10-20,en,Released
278578,49046,20000000,0,147,17.432,7.742,4933,2022-10-07,de,Released
278586,913290,4500000,45400000,103,27.2863,6.878,3525,2022-08-29,en,Released
278690,664469,80000000,31245810,134,11.0506,6.06,1901,2022-09-27,en,Released
278702,661374,40000000,15000000,140,21.2953,7.021,7181,2022-11-23,en,Released
278794,949423,1000000,9847490,102,12.8988,7.2,2748,2022-09-16,en,Released
278820,724495,50000000,97562514,135,15.7727,7.556,2427,2022-09-16,en,Released
278980,804095,40000000,45629909,151,15.8832,7.556,2884,2022-11-11,en,Released
279182,882598,17000000,217408513,115,17.5555,6.672,4256,2022-09-23,en,Released
279412,829280,0,0,131,11.689,7.401,3169,2022-11-03,en,Released
279414,505642,250000000,859102154,162,29.4254,6.99,7791,2022-11-09,en,Released
279630,894205,0,0,55,11.6046,7.0,1614,2022-09-25,en,Released
279812,593643,35000000,79628200,107,20.1498,7.181,6665,2022-11-17,en,Released
279894,744594,100000000,71476,136,8.597,5.594,838,2022-11-25,en,Released
280100,774752,0,0,45,11.6322,7.083,2478,2022-11-24,en,Released
280218,76600,460000000,2334484620,192,43.4029,7.584,14655,2022-12-14,en,Released
280868,555604,35000000,0,117,13.5032,8.0,3464,2022-11-09,en,Released
280990,800815,72000000,0,128,11.0488,6.785,2277,2022-12-22,en,Released
281096,315162,90000000,484700000,103,36.2692,8.218,9239,2022-12-07,en,Released
281190,615777,78000000,65267446,189,33.547,7.3,3937,2022-12-22,en,Released
281208,899112,20000000,75734910,112,16.0187,7.206,2638,2022-11-30,en,Released
281904,667216,4500000,5078400,118,8.6717,6.037,1114,2023-01-27,en,Released
282125,640146,200000000,476071180,125,25.0379,6.214,6106,2023-02-15,en,Released
282147,536554,12000000,180089109,102,13.4793,7.006,5020,2022-12-28,en,Released
282161,937278,50000000,113360085,126,21.1895,7.749,3775,2022-12-28,en,Released
282561,739405,50000000,48983306,114,18.4634,6.469,2060,2023-01-04,en,Released
282649,631842,20000000,54700000,100,10.5908,6.242,3209,2023-02-01,en,Released
282671,646389,25000000,74515586,107,12.607,6.899,2751,2023-01-11,en,Released
282835,700391,45000000,60730568,92,16.048,6.0,2972,2023-03-02,en,Released
283139,840326,6600000,14281199,91,14.5761,7.388,2980,2022-09-09,fi,Released
283177,804150,32500000,88314672,95,15.861,5.986,2537,2023-02-22,en,Released
283223,594767,110000000,134221819,130,17.75,6.386,3791,2023-03-15,en,Released
